1469-1930;0;Journal of Intellectual Capital
0262-1711;0;Journal of Management Development
1741-038X;0;Journal of Manufacturing Technology Management
1061-0421;0;Journal of Product & Brand Management
1463-578X;0;Journal of Property Investment & Finance
0124-5481;0;Journal of Science Education
2042-6763;0;Journal of Social Marketing
1053-5357;20;Journal of Socio-Economics
1507-1502;0;Kardiologia Inwazyjna
1425-2597;0;Kominiarz Polski
1899-7996;0;Konsumpcja w Polsce w 2010 roku
1232-0838;0;Kształtowanie środowiska geograficznego i ochrona przyrody na obszarach uprzemysłowionych i zurbanizowanych
1865-1348;0;Lecture Notes in Business Information Processing
2082-6184;4;Lehahayer. Czasopismo poświęcone dziejom Ormian polskich
1231-028X;4;Lek w Polsce
1896-2920;0;Lekarz. Czasopismo dla lekarza rodzinnego, internisty, pediatry.
1689-5002;0;Limes. Studia i materiały z dziejów Europy Środkowo-Wschodniej
1689-7765;0;Linguistics Applied
1897-760X;5;Magazyn Lekarza Okulisty
0268-6902;0;Managerial Auditing Journal
0263-4503;0;Marketing Intelligence & Planning
1824-6214;0;MARMORA
1428-1511;12;Mechanics and Mechanical Engineering
1730-5039;0;Medical Science Review - Hepatologia
1428-0604;2;Medycyna Manualna
2081-1470;0;Medycyna Praktyczna - Neurologia
1447-2546;0;Memoirs of Museum Victoria
1898-5297;0;Metody Informatyki Stosowanej
1574-1699;0;Model Assisted Statistics and Applications
1308-8203;0;Modern Turkish Literature Researches
1509-491X;0;Moja Praktyka
1525-383X;0;Multinational Business Review
1028-5091;0;NARODOZNAWCZI ZOSZYTY
1729-360X;0;Naukovyj Visnyk Volynskogo Nacionalnogo Universitetu imeni Łesi Ukrainki. Istoryczni Nauki
1509-8095;0;Nawozy i Nawożenie
1230-7858;5;NOMOS - CZASOPISMO RELIGIOZNAWCZE
1753-4631;0;Nonlinear Biomedical Physics
1459-5877;0;Nordic Journal of Surveying and Real Estate Research
1689-9148;0;Normy, Dewiacje i Kontrola Społeczna dotychczas: Prace Katedry Socjologii Norm, Dewiacji i Kontroli Społecznej
1310-4926;0;NOTES on INTUITIONISTIC FUZZY SETS
0208-6255;0;Nowości Warzywnicze
0546-9414;0;Numismatický sborník
1233-9717;9;NURT SVD
1230-7408;0;Ochrona Powietrza i Problemy Odpadów
1895-0485;0;Onkologia Info
1732-8152;0;Orzecznictwo Lekarskie
1802-7997;0;Pandanus
2082-3487;5;Pedagogia Ojcostwa
1898-3685;6;Pedagogika Katolicka
1746-5621;0;Peer English: The Journal of New Critical Thinking
1899-5624;0;Perinatologia, Neonatologia i Ginekologia
1895-9911;6;Periodyk Naukowy Akademii Polonijnej
2081-1756;0;Phytopathologia
1426-6644;2;Pneumatyka Przemysłowe Systemy Sprężonego Powietrza
1733-9154;8;Polish Journal for American Studies
1425-4689;0;Polish Journal of Medical Physics and Engineering
1428-1716;0;Poradnik Stomatologiczny
0032-5430;0;Postępy Fizyki
2081-2949;0;Postępy Kosmetologii
1732-1565;0;PRACE I MATERIAŁY WYDZIAŁU ZARZĄDZANIA UNIWERSYTETU GDAŃSKIEGO
1896-0278;0;Prace Naukowe Akademii im. Jana Długosza w Częstochowie. Filologia Polska. Językoznawstwo
1509-0760;5;Prace Naukowe Instytutu Inżynierii Chemicznej Polskiej Akademii Nauk
1897-8827;6;Prace Naukowe Politechniki Śląskiej. Elektryka
0084-3016;0;Prace Wrocławskiego Towarzystwa Naukowego Seria A
0084-3024;0;Prace Wrocławskiego Towarzystwa Naukowego Seria B
0137-5423;0;Problemy Zagospodarowania Ziem Górskich
1877-0428;0;Procedia - Social and Behavioral Sciences
1231-9848;5;PROFILE GLEBOKICH OTWOROW WIERTNICZYCH
2080-8461;7;Przedsiębiorstwo Przyszłości
2080-931X;0;Przegląd humanistyczny. Pedagogika. Politologia. Filologia
1898-2166;8;Przegląd Prawno-Ekonomiczny
1640-5102;0;Przegląd Urologiczny
1895-0949;10;Przyszłość. Świat-Europa-Polska
1932-2321;0;Reliability: Theory & Applications
1923-7529;0;Review of Economics & Finance
1454-2749;0;Revista Romana de Geografie Politica
0137-2866;7;Rocznik Muzeum Narodowego w Kielcach
1731-4526;0;Rocznik Politologiczny
0860-9675;0;Rocznik Wydziału Filozoficznego Akademii Ignatianum w Krakowie
1731-0474;0;Rocznik Żyrardowski
0080-3642;0;Roczniki Gleboznawcze
2080-850X;8;Roczniki Pedagogiczne
2081-6146;0;Roczniki Teologii Duchowości
1995-0276;0;Ruthenica
1233-054X;4;Rzeczoznawca Majątkowy
1731-5417;0;Scientific Research of the Institute of Mathematics and Computer Science
1748-7161;0;Scoliosis
1428-7218;5;Scriptura Sacra
1642-848X;0;Seminaria Naukowe Wrocławskiego Towarzystwa Naukowego
1898-6307;0;SEPSIS
1406-4243;0;Sign Systems Studies
1506-5758;0;Śląskie Wiadomości Elektryczne
0560-3137;0;Slovensky Kras
1409-553X;0;Socioloska revija The Sociological Review
1689-6165;0;Spotkania Europejskie
1753-8297;0;Strategic Outsourcing: An International Journal
1233-1805;0;Strony : Opolskie Pismo Społeczno-Kulturalne
2083-7275;8;Annales Universitatis Paedagogicae Cracoviensis. Studia de Cultura
2080-3567;0;Studia Europejskie
1734-4689;0;Studia Humanistyczno-Społeczne
1897-2829;5;Studia i Badania Naukowe
1426-7276;0;Studia i Materiały Polonistyczne
1898-4215;8;Studia Interkulturowe Europy Środkowo-Wschodniej
2081-9064;0;Studia Musicologica Stetinensis
1896-3226;12;Studia Nauk Teologicznych PAN
0081-6787;0;Studia Palmyreńskie
1644-8693;0;Studia Pedagogiczno-Artystyczne (Studies in Pedagogy and Fine Arts)
0137-5210;10;Studia Polonijne
0208-7626;7;Studia Sandomierskie Teologia Filozofia Historia
2084-4018;0;Studia Teologiczne i Humanistyczne
0860-7249;2;Studia Łomżyńskie
1897-404X;0;Studien zur Germanistik. Rocznik germanistyczny
0867-1079;0;Studies in Physical Culture & Tourism
1895-6564;0;Świat Obrabiarek
2083-5280;0;Systemy Zarządzania w Inżynierii Produkcji
0860-8369;6;Szybkobieżne Pojazdy Gąsienicowe
1641-9650;9;Słupskie Studia Historyczne
1231-188X;0;Technika Chłodnicza i Klimatyzacyjna
2082-7962;0;Teki Sejmowe
0071-8076;6;Teledetekcja Środowiska
1505-9405;0;Telekomunikacja Cyfrowa : technologie i uslugi
1732-4793;0;Teologia Patrystyczna
1733-7496;3;Teologiczne Studia Siedleckie
0040-3601;0;Teoriya i Praktika Fizicheskoy Kultury
1309-8047;0;the International Journal of Business and Management Studies (IJBMS).
1833-1882;0;The International Journal of Interdisciplinary Social Sciences
2084-3747;0;The Journal of Spine Surgery
0969-6474;0;The Learning Organization
1689-5959;0;Total Logistic Management
0085-7432;0;Türkiyat Mecmuası
1895-3700;4;Turystyka i Rekreacja
1507-4757;5;Ubezpieczenia w Rolnictwie. Materiały i Studia
1505-6740;0;Udar Mózgu. Problemy Interdyscyplinarne
1429-7930;0;Ultrasonografia
1426-7446;3;URBANISTYKA. MIĘDZYUCZELNIANE ZESZYTY NAUKOWE
1506-9427;0;Vegetable Crops Research Bulletin
0209-0031;2;Wiedza Obronna
1898-6498;0;Wojskowa Farmacja i Medycyna
1898-0317;0;WROCŁAWSKI PRZEGLĄD MIĘDZYNARODOWY
1426-2568;0;WSPÓLNOTY EUROPEJSKIE
1689-7293;5;Współczesne Problemy Zarządzania
0043-9592;2;Wszechświat pismo przyrodnicze
2083-1021;0;Wybrane Problemy Inżynierskie
1230-3720;0;Wychowawca. Miesięcznik Nauczycieli i Wychowawców Katolickich
1337-8384;0;XLinguae.eu European Scientific Language Review
1025-7861;0;Yearbook / International Society for History Didactics. Jahrbuch / Internationale Gesellschaft für Geschichtsdidaktik. Annales / Société Internationale pour la Didactique de l`Histoire
0208-5011;9;Z Teorii i Praktyki Dydaktycznej Języka Polskiego
1897-9718;0;ZBLIŻENIA INTERKULTUROWE. POLSKA - NIEMCY - EUROPA
2081-2906;0;Zeszyt Naukowy / "Apeiron" Wyższa Szkoła Bezpieczeństwa Publicznego i Indywidualnego w Krakowie
1896-3862;0;Zeszyty Naukowe
1896-8147;2;Zeszyty Naukowe Ekonomia i Zarządzanie
1898-8229;0;Zeszyty Naukowe Instytutu Ekonomii i Zarządzania
1234-0855;0;Zeszyty Naukowe Instytutu Sadownictwa i Kwiaciarstwa
2082-3827;1;Zeszyty Naukowe Towarzystwa Doktorantów Uniwersytetu Jagiellońskiego. Nauki Ścisłe
1643-0484;4;ZESZYTY NAUKOWE UNIWERSYTETU RZESZOWSKIEGO.SERIA FILOLOGICZNA. DYDAKTYKA/ DYDAKTYKA POLONISTYCZNA
0867-5759;0;Zeszyty Naukowe Uniwersytetu Szczecińskiego Studia Sociologica
1507-7403;4;Zeszyty Naukowe WSHE
1732-1166;0;Zeszyty Naukowe Wydziału ETI Politechniki Gdańskiej. Technologie Informacyjne
1689-7374;0;Zeszyty Naukowe. Uniwersytet Ekonomiczny w Poznaniu
0514-7549;0;Ziemia Kujawska
1425-4263;5;Ziemniak Polski
1898-2158;0;ŻYCIE I PŁODNOŚĆ
0137-5199;7;Łambinowicki Rocznik Muzealny. Jeńcy wojenni w latach II wojny światowej
1231-1634;7;Łódzkie Studia Teologiczne
2078-6093;0;Археологічні дослідження Львівського університету
2071-9574;0;Древняя Русь. Вопросы медиевистики
2221-6294;0;Княжа доба: Історія і культура
0003-5645;0;Antichità Viva Rassegna d`Arte
0214-2686;0;Archipiélago: Cuadernos de Crítica de la Cultura
0783-3660;0;Ark - The Finnish Architectural Review
1684-6133;0;Art South Africa
1695-5951;0;Artnodes. e-Journal on art, science and technology
0008-011X;0;Cahiers du cinema
1015-1915;0;Camera Austria International
1532-5563;0;Centropa: a journal of architecture and related arts
0009-7101;0;Cinema Journal
0328-0454;0;Estudios e Investigaciones del Instituto de Historia de las Artes "Julio E. Payró”
1723-9346;0;Gli Uffizi: studi e ricerche
1422-8742;0;Hochparterre
0212-1700;0;LAPIZ: Revista Internacional de Arte
0140-7430;0;National Gallery Technical Bulletin
0256-0917;0;Parkett: Kunstzeitschrift
0048-4911;0;Positif
0386-037X;0;Process: Architecture
0211-9595;0;Quaderns d`arquitectura i urbanisme
0906-3447;0;Scandinavian Journal of Design History
1449-1443;0;The Fibreculture Journal
0373-8299;0;Annales Societatis Mathematicae Polonae. Seria 1: Commentationes Mathematicae
0366-4988;0;Biuletyn Wojskowej Akademii Technicznej
1865-0929;0;Communications in Computer and Information Science
0324-8712;10;Polish Journal of Philosophy (Former title: Reports on Philosophy)
0000-NULL;0;ABA Journal
0000-NULL;0;Academy of Management Executive
0000-NULL;0;ACOUSTICS RESEARCH LETTERS ONLINE-ARLO
0000-NULL;0;ACS SYMPOSIUM SERIES
0000-NULL;0;ACTA BIOTECHNOLOGICA
0000-NULL;0;ACTA BOTANICA SINICA
0000-NULL;0;ACTA HYDROCHIMICA ET HYDROBIOLOGICA
0000-NULL;0;ACTA MEDICA AUSTRIACA
0000-NULL;0;ACTA OPHTHALMOLOGICA SCANDINAVICA
0000-NULL;0;ACTA PHYSICA HUNGARICA A-HEAVY ION PHYSICS
0000-NULL;0;ACTA PHYSICA HUNGARICA NEW SERIES-HEAVY ION PHYSICS
0000-NULL;0;ACTA PHYSIOLOGICA SCANDINAVICA
0000-NULL;0;ACTA PHYTOTAXONOMICA SINICA
0000-NULL;0;ADHESIVES AGE
0000-NULL;0;ADVANCES IN BIOPHYSICS
0000-NULL;0;ADVANCES IN BOTANICAL RESEARCH INCORPORATING ADVANCES IN PLANT PATHOLOGY
0000-NULL;0;ADVANCES IN CONSUMER RESEARCH
0000-NULL;0;ADVANCES IN ECONOMETRICS : A RESEARCH ANNUAL
0000-NULL;0;ADVANCES IN ENVIRONMENTAL RESEARCH
0000-NULL;0;ADVANCES IN ENZYME REGULATION
0000-NULL;0;ADVANCES IN NUCLEAR PHYSICS
0000-NULL;0;ADVANCES IN RENAL REPLACEMENT THERAPY
0000-NULL;0;AFRICAN JOURNAL OF BUSINESS MANAGEMENT
0000-NULL;0;AFRIKA SPECTRUM
0000-NULL;0;AGRONOMIE
0000-NULL;0;AIHA JOURNAL
0000-NULL;0;ALCATEL TELECOMMUNICATIONS REVIEW
0000-NULL;0;ALTEX-ALTERNATIVEN ZU TIEREXPERIMENTEN
0000-NULL;0;AMAZONIANA-LIMNOLOGIA ET OECOLOGIA REGIONALIS SYSTEMAE FLUMINIS AMAZONAS
0000-NULL;0;AMERICAN JOURNAL OF ALTERNATIVE AGRICULTURE
0000-NULL;0;AMERICAN JOURNAL OF RHINOLOGY
0000-NULL;0;AMERICAN JOURNAL ON MENTAL RETARDATION
0000-NULL;0;ANALES DE LA REAL ACADEMIA NACIONAL DE FARMACIA
0000-NULL;0;ANATOMIA HISTOLOGIA EMBRYOLOGIA-JOURNAL OF VETERINARY MEDICINE SERIES C
0000-NULL;0;ANATOMICAL RECORD PART A-DISCOVERIES IN MOLECULAR CELLULAR AND EVOLUTIONARY BIOLOGY
0000-NULL;0;ANATOMY AND EMBRYOLOGY
0000-NULL;0;ANIMAL RESEARCH
0000-NULL;0;ANIMAL SCIENCE
0000-NULL;0;ANNALES DE CHIRURGIE
0000-NULL;0;ANNALES DE GENETIQUE
0000-NULL;0;ANNALES DE MEDECINE INTERNE
0000-NULL;0;ANNALES DES TELECOMMUNICATIONS-ANNALS OF TELECOMMUNICATIONS
0000-NULL;0;ANNALI DI CHIMICA
0000-NULL;0;ANNUAL REVIEW OF BIOPHYSICS AND BIOMOLECULAR STRUCTURE
0000-NULL;0;ANTISENSE & NUCLEIC ACID DRUG DEVELOPMENT
0000-NULL;0;ANZEIGER FUR SCHADLINGSKUNDE-JOURNAL OF PEST SCIENCE
0000-NULL;0;ARCHIVE OF FISHERY AND MARINE RESEARCH
0000-NULL;0;ARCHIVES DES MALADIES DU COEUR ET DES VAISSEAUX
0000-NULL;0;ARCHIVES OF ANDROLOGY
0000-NULL;0;ARCHIVES OF ENVIRONMENTAL HEALTH
0000-NULL;0;ARTHRITIS & RHEUMATISM
0000-NULL;0;ASIAN JOURNAL OF SPECTROSCOPY
0000-NULL;0;ASM NEWS
0000-NULL;0;AVIAN AND POULTRY BIOLOGY REVIEWS
0000-NULL;0;BEE WORLD
0000-NULL;0;BEHAVIOR ANALYST
0000-NULL;0;BEST PRACTICE & RESEARCH IN CLINICAL OBSTETRICS & GYNAECOLOGY
0000-NULL;0;BFPP-CONNAISSANCE ET GESTION DU PATRIMOINE AQUATIQUE
0000-NULL;0;BIOCHEMICAL SOCIETY SYMPOSIUM
0000-NULL;0;BIOCHIMICA ET BIOPHYSICA ACTA-GENE STRUCTURE AND EXPRESSION
0000-NULL;0;BIOFIZIKA
0000-NULL;0;BIOLOGY OF THE NEONATE
0000-NULL;0;BIOMEDIZINISCHE TECHNIK
0000-NULL;0;BIOMOLECULAR ENGINEERING
0000-NULL;0;BIOTECHNOLOGY AND DEVELOPMENT MONITOR
0000-NULL;0;BODENKULTUR
0000-NULL;0;BOLETIN DE LA SOCIEDAD MATEMATICA MEXICANA
0000-NULL;0;BOTANICAL BULLETIN OF ACADEMIA SINICA
0000-NULL;0;BRAIN CELL BIOLOGY
0000-NULL;0;BRAIN RESEARCH PROTOCOLS
0000-NULL;0;BRITISH CERAMIC TRANSACTIONS
0000-NULL;0;BRITISH JOURNAL OF PLASTIC SURGERY
0000-NULL;0;BULLETIN FRANCAIS DE LA PECHE ET DE LA PISCICULTURE
0000-NULL;0;BULLETIN OF ELECTROCHEMISTRY
0000-NULL;0;BULLETIN OF THE POLISH ACADEMY OF SCIENCESCHEMISTRY
0000-NULL;0;BULLETIN ON THE RHEUMATIC DISEASES
0000-NULL;0;CAHIERS DE PSYCHOLOGIE COGNITIVE-CURRENT PSYCHOLOGY OF COGNITION
0000-NULL;0;CANADIAN JOURNAL OF ANAESTHESIA-JOURNAL CANADIEN D ANESTHESIE
0000-NULL;0;CANADIAN JOURNAL OF ANALYTICAL SCIENCES AND SPECTROSCOPY
0000-NULL;0;CANADIAN JOURNAL OF APPLIED PHYSIOLOGY-REVUE CANADIENNE DE PHYSIOLOGIE APPLIQUEE
0000-NULL;0;CANADIAN JOURNAL OF BOTANY-REVUE CANADIENNE DE BOTANIQUE
0000-NULL;0;CANADIAN JOURNAL OF PLANT PATHOLOGY-REVUE CANADIENNE DE PHYTOPATHOLOGIE
0000-NULL;0;CANADIAN REVIEW OF SOCIOLOGY AND ANTHROPOLOGY-REVUE CANADIENNE DE SOCIOLOGIE ET D ANTHROPOLOGIE
0000-NULL;0;CARDIOVASCULAR DRUG REVIEWS
0000-NULL;0;CARDIOVASCULAR SURGERY
0000-NULL;0;CATTECH
0000-NULL;0;CEMENT CONCRETE AND AGGREGATES
0000-NULL;0;CHEMICAL IMMUNOLOGY
0000-NULL;0;CHEMICAL PAPERS-CHEMICKE ZVESTI
0000-NULL;0;CHEMICAL WEEK
0000-NULL;0;CHEMISTRY IN BRITAIN
0000-NULL;0;CHINESE EDUCATION AND SOCIETY
0000-NULL;0;CHINESE JOURNAL OF MECHANICS-SERIES A
0000-NULL;0;CHINESE PHYSICS
0000-NULL;0;CIM BULLETIN
0000-NULL;0;CLINICAL AND DIAGNOSTIC LABORATORY IMMUNOLOGY
0000-NULL;0;CLINICAL AND LABORATORY HAEMATOLOGY
0000-NULL;0;CLINICAL ELECTROENCEPHALOGRAPHY
0000-NULL;0;CLINICAL LYMPHOMA
0000-NULL;0;CLINICAL LYMPHOMA & MYELOMA
0000-NULL;0;CLINICAL NEUROSCIENCE RESEARCH
0000-NULL;0;CLINICAL TECHNIQUES IN SMALL ANIMAL PRACTICE
0000-NULL;0;CMLS-CELLULAR AND MOLECULAR LIFE SCIENCES
0000-NULL;0;CNS DRUG REVIEWS
0000-NULL;0;COAL PREPARATION
0000-NULL;0;COGNITIVE BRAIN RESEARCH
0000-NULL;0;COLD SPRING HARBOR SYMPOSIA ON QUANTITATIVE BIOLOGY
0000-NULL;0;COMPENDIUM ON CONTINUING EDUCATION FOR THE PRACTICING VETERINARIAN
0000-NULL;0;COMPUTER COMMUNICATION REVIEW
0000-NULL;0;COMPUTER GRAPHICS-US
0000-NULL;0;COMPUTING AND CONTROL ENGINEERING
0000-NULL;0;CONSERVATION ECOLOGY
0000-NULL;0;CONTEMPORARY TOPICS IN LABORATORY ANIMAL SCIENCE
0000-NULL;0;CONTROL & AUTOMATION
0000-NULL;0;CONTROLLED CLINICAL TRIALS
0000-NULL;0;CORROSION PREVENTION & CONTROL
0000-NULL;0;CRITICAL REVIEWS IN ORAL BIOLOGY & MEDICINE
0000-NULL;0;CRYSTAL ENGINEERING
0000-NULL;0;CUBAN JOURNAL OF AGRICULTURAL SCIENCE
0000-NULL;0;CURRENT CONTROLLED TRIALS IN CARDIOVASCULAR MEDICINE
0000-NULL;0;CURRENT ORTHOPAEDICS
0000-NULL;0;CURRENT PROBLEMS IN DERMATOLOGY-US
0000-NULL;0;CYBERPSYCHOLOGY & BEHAVIOR
0000-NULL;0;CZECHOSLOVAK JOURNAL OF PHYSICS
0000-NULL;0;DARU-JOURNAL OF FACULTY OF PHARMACY
0000-NULL;0;DEFECT AND DIFFUSION FORUM
0000-NULL;0;DESARROLLO ECONOMICO-REVISTA DE CIENCIAS SOCIALES
0000-NULL;0;DEVELOPMENTAL BRAIN RESEARCH
0000-NULL;0;DIABETES NUTRITION & METABOLISM
0000-NULL;0;DIESEL PROGRESS NORTH AMERICAN EDITION
0000-NULL;0;DISCOVERY AND INNOVATION
0000-NULL;0;DRUGS UNDER EXPERIMENTAL AND CLINICAL RESEARCH
0000-NULL;0;DYNAMICS OF CONTINUOUS DISCRETE AND IMPULSIVE SYSTEMS-SERIES A-MATHEMATICAL ANALYSIS
0000-NULL;0;DYNAMICS OF CONTINUOUS DISCRETE AND IMPULSIVE SYSTEMS-SERIES B-APPLICATIONS & ALGORITHMS
0000-NULL;0;ECLOGAE GEOLOGICAE HELVETIAE
0000-NULL;0;EDUCATION AND TRAINING IN DEVELOPMENTAL DISABILITIES
0000-NULL;0;EE-EVALUATION ENGINEERING
0000-NULL;0;EKONOMISKA SAMFUNDETS TIDSKRIFT
0000-NULL;0;ELECTRONIC RESEARCH ANNOUNCEMENTS OF THE AMERICAN MATHEMATICAL SOCIETY
0000-NULL;0;ELECTRONICS AND COMMUNICATIONS IN JAPAN PART ICOMMUNICATIONS
0000-NULL;0;ELECTRONICS AND COMMUNICATIONS IN JAPAN PART IIELECTRONICS
0000-NULL;0;ELECTRONICS AND COMMUNICATIONS IN JAPAN PART III-FUNDAMENTAL ELECTRONIC SCIENCE
0000-NULL;0;EMENT CONCRETE AND AGGREGATES
0000-NULL;0;ENERGY SOURCES
0000-NULL;0;ENGINEERING INTELLIGENT SYSTEMS FOR ELECTRICAL ENGINEERING AND COMMUNICATIONS
0000-NULL;0;ENGINEERING JOURNAL-AMERICAN INSTITUTE OF STEEL CONSTRUCTION INC
0000-NULL;0;ENRICHING COMMUNICATIONS
0000-NULL;0;ESTUARIES
0000-NULL;0;ETHIOPIAN MEDICAL JOURNAL
0000-NULL;0;ETHOS. JOURNAL OF THE SOCIETY FOR PSYCHOLOGICAL ANTHROPOLOGY
0000-NULL;0;EURASIP JOURNAL ON APPLIED SIGNAL PROCESSING
0000-NULL;0;EUROPEAN JOURNAL OF BIOCHEMISTRY
0000-NULL;0;EUROPEAN JOURNAL OF COGNITIVE PSYCHOLOGY
0000-NULL;0;EUROPEAN JOURNAL OF IMMUNOGENETICS
0000-NULL;0;EUROPEAN JOURNAL OF SURGICAL ONCOLOGY
0000-NULL;0;EUROPHYSICS LETTERS
0000-NULL;0;EXPERIMENTAL DIABESITY RESEARCH
0000-NULL;0;EXPERIMENTAL ONCOLOGY
0000-NULL;0;FEDERAL PROBATION
0000-NULL;0;FIBONACCI QUARTERLY
0000-NULL;0;FOOD ADDITIVES AND CONTAMINANTS
0000-NULL;0;FORSCHENDE KOMPLEMENTARMEDIZIN UND KLASSISCHE NATURHEILKUNDE
0000-NULL;0;FORSTWISSENSCHAFTLICHES CENTRALBLATT
0000-NULL;0;FRONTIERS IN BIOSCIENCE
0000-NULL;0;FUTURE GENERATION COMPUTER SYSTEMS-THE INTERNATIONAL JOURNAL OF GRID COMPUTINGTHEORY METHODS AND APPLICATIONS
0000-NULL;0;GENETIC ENGINEERING NEWS
0000-NULL;0;GENETIC SOCIAL AND GENERAL PSYCHOLOGY MONOGRAPHS
0000-NULL;0;GENETICAL RESEARCH
0000-NULL;0;GENEVA PAPERS ON RISK AND INSURANCE THEORY
0000-NULL;0;GEOSTANDARDS NEWSLETTER-THE JOURNAL OF GEOSTANDARDS AND GEOANALYSIS
0000-NULL;0;GEOTIMES
0000-NULL;0;GLASS SCIENCE AND TECHNOLOGY
0000-NULL;0;GLASS TECHNOLOGY
0000-NULL;0;GROUP
0000-NULL;0;HACIENDA PUBLICA ESPANOLA
0000-NULL;0;HAEMATOLOGICA-THE HEMATOLOGY JOURNAL
0000-NULL;0;HARVARD INTERNATIONAL JOURNAL OF PRESSPOLITICS
0000-NULL;0;HARVEY LECTURES
0000-NULL;0;HAZARDOUS WASTE CONSULTANT
0000-NULL;0;HEAT TREATMENT OF METALS
0000-NULL;0;HEAVY VEHICLE SYSTEMS-INTERNATIONAL JOURNAL OF VEHICLE DESIGN
0000-NULL;0;HEMATOLOGY JOURNAL
0000-NULL;0;HIGH ENERGY PHYSICS AND NUCLEAR PHYSICSCHINESE EDITION
0000-NULL;0;HISTORY AND PHILOSOPHY OF THE LIFE SCIENCES
0000-NULL;0;HOLZ ALS ROH-UND WERKSTOFF
0000-NULL;0;HOSPITAL MEDICINE
0000-NULL;0;HOSPITALS & HEALTH NETWORKS
0000-NULL;0;HUMAN FACTORS AND ERGONOMICS IN MANUFACTURING
0000-NULL;0;HYBRIDOMA AND HYBRIDOMICS
0000-NULL;0;HYPERFINE INTERACTIONS
0000-NULL;0;IAU SYMPOSIA
0000-NULL;0;IEE PROCEEDINGS SYSTEMS BIOLOGY
0000-NULL;0;IEE PROCEEDINGS-CIRCUITS DEVICES AND SYSTEMS
0000-NULL;0;IEE PROCEEDINGS-COMMUNICATIONS
0000-NULL;0;IEE PROCEEDINGS-COMPUTERS AND DIGITAL TECHNIQUES
0000-NULL;0;IEE PROCEEDINGS-CONTROL THEORY AND APPLICATIONS
0000-NULL;0;IEE PROCEEDINGS-ELECTRIC POWER APPLICATIONS
0000-NULL;0;IEE PROCEEDINGS-GENERATION TRANSMISSION AND DISTRIBUTION
0000-NULL;0;IEE PROCEEDINGS-MICROWAVES ANTENNAS AND PROPAGATION
0000-NULL;0;IEE PROCEEDINGS-NANOBIOTECHNOLOGY
0000-NULL;0;IEE PROCEEDINGS-OPTOELECTRONICS
0000-NULL;0;IEE PROCEEDINGS-RADAR SONAR AND NAVIGATION
0000-NULL;0;IEE PROCEEDINGS-SCIENCE MEASUREMENT AND TECHNOLOGY
0000-NULL;0;IEE PROCEEDINGS-SOFTWARE
0000-NULL;0;IEE PROCEEDINGS-VISION IMAGE AND SIGNAL PROCESSING
0000-NULL;0;IEE REVIEW
0000-NULL;0;IEEE CIRCUITS & DEVICES
0000-NULL;0;IEEE TRANSACTIONS ON SPEECH AND AUDIO PROCESSING
0000-NULL;0;ILLINOIS LAW REVIEW
0000-NULL;0;INDIAN JOURNAL OF MARINE SCIENCES
0000-NULL;0;INDIAN JOURNAL OF PHYSICS AND PROCEEDINGS OF THE INDIAN ASSOCIATION FOR THE CULTIVATION OF SCIENCE
0000-NULL;0;INDIAN VETERINARY JOURNAL
0000-NULL;0;INDUSTRIAL & LABOR RELATIONS REVIEW
0000-NULL;0;INDUSTRIAL DIAMOND REVIEW
0000-NULL;0;INFANTS AND YOUNG CHILDREN
0000-NULL;0;INFECTIONS IN MEDICINE
0000-NULL;0;INORGANIC REACTION MECHANISMS
0000-NULL;0;INSTITUTE OF PHYSICS CONFERENCE SERIES
0000-NULL;0;INTECH
0000-NULL;0;INTEGRATIVE PHYSIOLOGICAL AND BEHAVIORAL SCIENCE
0000-NULL;0;INTERFACE SCIENCE
0000-NULL;0;INTERNATIONAL APPLIED MECHANICS
0000-NULL;0;INTERNATIONAL GAS ENGINEERING AND MANAGEMENT
0000-NULL;0;INTERNATIONAL JOURNAL OF CLINICAL PHARMACOLOGY RESEARCH
0000-NULL;0;INTERNATIONAL JOURNAL OF FERTILITY AND WOMENS MEDICINE
0000-NULL;0;INTERNATIONAL JOURNAL OF FLEXIBLE MANUFACTURING SYSTEMS
0000-NULL;0;INTERNATIONAL JOURNAL OF LEPROSY AND OTHER MYCOBACTERIAL DISEASES
0000-NULL;0;INTERNATIONAL JOURNAL OF THE SOCIOLOGY OF LAW
0000-NULL;0;INTERNATIONAL JOURNAL OF TISSUE REACTIONSEXPERIMENTAL AND CLINICAL ASPECTS
0000-NULL;0;INTERNATIONAL SOCIAL SCIENCE JOURNAL
0000-NULL;0;INTERNET JOURNAL OF CHEMISTRY
0000-NULL;0;INVERSE PROBLEMS IN ENGINEERING
0000-NULL;0;INŻYNIERIA CHEMICZNA I PROCESOWA
0000-NULL;0;IRANIAN JOURNAL OF SCIENCE AND TECHNOLOGY
0000-NULL;0;ISRAEL JOURNAL OF ZOOLOGY
0000-NULL;0;IZVESTIYA VYSSHIKH UCHEBNYKH ZAVEDENII RADIOELEKTRONIKA
0000-NULL;0;JAPANESE HEART JOURNAL
0000-NULL;0;JAPANESE JOURNAL OF PHYSIOLOGY
0000-NULL;0;JBIS-JOURNAL OF THE BRITISH INTERPLANETARY SOCIETY
0000-NULL;0;JCT RESEARCH
0000-NULL;0;JOURNAL DE CHIRURGIE
0000-NULL;0;JOURNAL DE PHYSIQUE IV
0000-NULL;0;JOURNAL FUR ORNITHOLOGIE
